Gender,Age,Annual Income,Income Type,Employment Status,Education,Credit History
0,0.29635617041165996,0.8379618211161216,0,1,2,0
1,1.026347421511198,1.5495680006228845,0,1,2,1
1,-0.7986307062376474,-0.4287327221257681,3,1,1,1
1,-1.6502871658537754,-0.09328363900525972,0,0,0,1
0,1.452175651319262,1.0155549719529202,2,0,1,1
1,-0.007806850879814322,-0.45555777657874813,3,0,3,1
0,0.5396865874448393,-0.3515610339060101,1,0,3,0
1,0.661351795961429,-1.1759244376254943,0,1,4,1
0,0.17469096189507025,-0.9427367273261281,3,0,0,1
0,-0.7377981019793526,-0.5469887688802928,3,0,3,1
1,-0.25113726791299373,-0.5487032306613875,0,1,3,1
1,0.9655148172529033,0.8853186008012345,0,0,1,1
0,-0.25113726791299373,-0.36711663835886843,2,1,3,0
0,-0.7377981019793526,1.579884702849557,1,0,4,1
1,0.17469096189507025,0.2082525537623775,0,0,0,0
0,-0.49446768494617316,-0.547406930290316,1,0,3,1
1,1.6955060683524414,1.5179759060956413,2,0,0,0
1,0.8438496087363136,-0.453906039009157,3,0,0,1
0,-0.7986307062376474,0.0610806455047573,3,1,0,1
0,0.11385835763677538,1.6620952360600931,3,1,3,0
1,0.17469096189507025,-1.5158478478332496,0,1,2,1
0,1.3305104428026724,1.084384340042718,0,1,4,1
1,-0.3119698721712886,-1.4345990858657667,1,1,4,1
0,1.026347421511198,1.2420730077624185,0,0,4,0
1,-0.12947205939640402,0.2630107904048988,1,1,4,0
1,1.513008255577557,1.2069683573909815,1,0,0,1
0,-0.3728024764295834,-0.7196267070083181,0,1,2,1
0,-0.1903046636546989,-0.3131320003248898,0,0,0,0
1,-0.7377981019793526,-0.12084047592578016,0,0,3,1
1,-0.06863945513810918,1.538361274834266,0,1,1,1
1,-1.0419611232708268,-1.3309786884620494,1,0,1,1
0,1.6346734640941467,-0.598192633537618,1,0,1,1
1,1.2088452342860827,1.6493413130543895,3,0,4,1
1,-1.1636263317874165,0.6143500071062838,1,1,4,1
1,0.4788539831865445,0.6592396344722606,1,1,1,1
1,-0.3119698721712886,1.0093661830845788,1,0,0,1
0,-1.4069567488205958,1.155701768522153,2,0,4,0
0,-1.4677893530788908,0.6408405324312455,0,0,3,1
0,-1.5894545615954805,0.7782065556238246,1,0,3,1
0,0.9046822129946085,-0.5115914055218398,1,1,0,0
1,0.053025753378480533,0.014539280569189392,2,0,4,1
0,1.5738408598358518,0.37089643419085133,3,0,4,0
1,1.5738408598358518,0.6424295457893332,2,1,1,0
1,-0.7377981019793526,-0.8941045553404449,2,1,4,0
0,-0.06863945513810918,-0.8436951973621636,0,0,4,1
1,-0.49446768494617316,0.8859458429162691,1,0,1,1
0,-0.555300289204468,-1.681418858131885,3,0,1,1
1,-0.7986307062376474,0.600885209703541,0,1,0,1
1,-1.1636263317874165,-0.6193306928142843,3,1,3,1
1,-1.0419611232708268,-0.24482533399762102,1,1,0,1
0,0.661351795961429,0.36408040320747526,2,1,1,1
1,-0.3728024764295834,0.5846605469946458,1,0,0,0
1,-0.1903046636546989,-0.7951257495879838,2,0,3,0
1,0.17469096189507025,0.8948108648087583,1,1,4,1
0,-1.6502871658537754,-0.6447967226846893,2,0,3,1
0,-1.6502871658537754,-0.07137198112005075,0,0,1,1
0,-1.5286219573371855,0.6605986590548356,0,0,0,0
0,-1.5286219573371855,0.2050954351167033,0,0,4,0
0,1.3913430470609673,-0.14580471210415757,1,1,4,1
1,-0.007806850879814322,-0.06746217193633502,3,1,0,1
1,1.2088452342860827,-0.7213620768599138,1,0,4,1
0,-1.7111197701120702,-0.6342799632226092,1,0,1,1
0,-0.25113726791299373,-0.01717826238106062,2,0,4,1
1,-1.5286219573371855,-0.24233727360798374,0,1,2,1
0,-1.3461241445623011,0.9269256610985301,1,0,2,0
1,-0.8594633104959423,0.29987171869843254,1,0,2,1
0,-1.3461241445623011,-0.8799706996816651,1,1,2,1
1,-0.981128519012532,1.1285630930116555,3,1,3,1
0,-1.2852915403040062,0.28479699986710083,3,1,1,1
0,-1.4069567488205958,1.1407106819728257,1,0,3,1
1,0.053025753378480533,1.026280812120012,0,1,4,0
0,-1.2244589360457114,-1.0450608243587738,1,1,2,1
1,1.2088452342860827,-0.16050308566646854,1,0,3,1
1,-1.4069567488205958,-1.4421887154576853,1,1,1,0
1,-0.6769654977210577,-1.2590967420790833,3,0,4,0
1,0.41802137892824964,-0.12516844651951897,2,0,2,1
0,-0.9202959147542371,-1.4809731862373252,3,0,3,1
0,1.6955060683524414,1.6462469186202187,0,0,4,1
0,-0.12947205939640402,-1.4939780060890429,1,0,3,0
1,-1.4069567488205958,-0.11026099225219645,0,1,4,1
1,1.2088452342860827,-1.3038818290925542,3,1,1,1
0,-1.2244589360457114,-0.4731832800112206,3,0,1,0
1,-1.6502871658537754,-0.801690883725346,1,0,4,1
0,-0.7986307062376474,-1.407042248945246,3,0,0,0
0,0.6005191917031342,0.5005682874390059,3,0,1,1
0,1.3913430470609673,-0.9129845430029866,1,0,1,1
0,0.7221844002197239,1.1862275514538372,1,1,2,1
0,1.2088452342860827,0.4302544463436264,0,0,2,1
0,1.3305104428026724,-1.6655287245510082,0,1,3,1
0,0.5396865874448393,1.5616528653725512,2,1,1,1
1,-1.5286219573371855,0.08713210134919469,0,1,2,1
1,-1.3461241445623011,0.4471481673085585,1,1,0,0
0,0.17469096189507025,-0.21434136720693905,0,0,3,1
1,-0.3728024764295834,1.3004901567426415,0,1,1,0
0,-0.9202959147542371,-1.0271426079392854,2,0,2,1
1,-1.4069567488205958,0.3687429029292325,0,0,2,0
1,1.087180025769493,-1.351489505623681,0,1,0,1
1,-1.0419611232708268,-1.229804535306967,1,1,1,1
0,-1.5286219573371855,1.2900988457035683,0,0,2,1
0,0.4788539831865445,-0.887037627511055,0,1,3,0
1,1.2696778385443777,0.25333035376286467,3,0,3,1
0,0.3571887746699548,1.4345736128665396,0,0,2,1
1,-0.981128519012532,1.6705839126835613,2,0,1,1
1,-1.1636263317874165,1.133957375200953,2,0,1,0
0,-0.6769654977210577,0.9966958923608797,2,1,0,0
0,-0.7986307062376474,0.9984521702829766,2,0,0,1
0,-0.49446768494617316,-1.0779701273275897,2,1,0,1
1,0.7221844002197239,0.5967035956033102,0,1,4,1
1,1.6955060683524414,-1.4469766636024495,2,0,0,1
1,-1.4069567488205958,1.3559174516411998,3,1,2,1
0,1.513008255577557,-1.1302612116509747,2,1,2,1
0,-0.6769654977210577,0.036179133537883365,1,1,2,1
1,-0.6161328934627629,1.3581964313258255,1,1,3,1
0,0.7830170044780188,0.3279303493109807,3,1,2,1
1,-1.1636263317874165,1.6960290344834654,2,0,4,1
1,-1.1636263317874165,-0.04097164661137342,3,0,2,1
1,1.5738408598358518,-1.0602818996836136,1,0,0,0
0,-1.1027937275291217,-0.7764130264894513,0,1,0,1
0,1.3305104428026724,-0.866756799124936,3,1,4,1
0,1.3913430470609673,0.37359357528550013,3,0,4,0
0,0.29635617041165996,1.3446061855000757,0,1,2,0
1,-1.2244589360457114,1.6974925994185461,2,0,4,1
0,-1.6502871658537754,-0.1501117746273952,0,0,3,1
0,0.4788539831865445,0.4000841006104618,0,0,1,0
0,-0.1903046636546989,0.011361253853014045,1,0,2,0
0,-0.49446768494617316,0.02568328214630426,2,1,3,1
0,0.3571887746699548,1.2543042290055932,2,0,2,0
0,0.661351795961429,1.1532137081325156,2,0,4,1
1,-1.0419611232708268,-1.171784639666266,2,1,1,0
0,0.7830170044780188,1.2274791745526132,1,0,3,1
0,-0.43363508068787826,1.4423514150929688,2,1,3,1
0,-1.3461241445623011,-0.7821836539477697,0,1,0,0
0,-1.1027937275291217,0.04169886415018792,3,1,3,0
0,0.6005191917031342,-1.1848521837294868,3,0,1,1
1,-0.555300289204468,-1.3008710669403882,1,1,4,0
0,-1.7111197701120702,-0.6454866890112274,1,0,1,0
0,0.29635617041165996,-0.6915471683252689,0,0,4,1
0,-0.3728024764295834,0.5536329703709338,3,1,0,1
1,1.2696778385443777,-0.21101698399725563,3,1,1,1
0,-0.6769654977210577,-0.6905435809412135,1,1,0,0
0,1.452175651319262,1.1102058071116427,2,1,0,0
1,-1.7111197701120702,1.2848509200077787,1,0,1,1
1,0.2355235661533651,-1.0701714170306593,1,0,1,1
0,0.4788539831865445,-0.7743431275098371,1,1,2,0
1,-1.2244589360457114,1.583000005354229,1,1,4,1
1,-1.2852915403040062,0.7680034172192617,3,1,1,0
1,-1.5894545615954805,-0.9651919950443671,3,0,4,1
1,1.148012630027788,-0.28900408696655855,3,0,3,1
1,0.8438496087363136,-1.1843712981079604,3,1,4,0
0,-1.5286219573371855,1.2715324790985438,0,1,1,1
1,0.7221844002197239,0.16973988789925257,1,1,0,0
1,0.9046822129946085,-0.4345660737955899,1,1,4,0
0,-0.43363508068787826,-1.0562675501473922,3,1,1,1
0,1.5738408598358518,0.5944664320596867,3,1,3,0
1,0.41802137892824964,-0.9882745048776407,0,0,4,1
1,1.2696778385443777,1.0949220075752994,0,0,4,0
1,-1.5894545615954805,1.1730763751086115,3,1,1,1
0,-1.2852915403040062,1.5386539878212822,1,0,2,1
1,0.9655148172529033,0.370582813133334,1,1,2,0
1,-0.43363508068787826,-1.7169207618428437,0,1,0,1
1,-0.3728024764295834,-0.4304262758363615,1,1,3,1
1,-1.5286219573371855,-1.6833214925474898,1,1,3,1
1,1.6346734640941467,-0.35611899327526164,0,0,1,0
1,1.148012630027788,0.27883819977427204,1,0,2,1
0,1.087180025769493,0.9301873200967101,0,0,4,1
0,1.6346734640941467,0.3743462658235417,2,0,2,1
0,-0.1903046636546989,-1.206805657755698,3,0,4,1
0,0.9046822129946085,0.6898072335449472,3,1,3,1
1,0.053025753378480533,0.3386980056190748,1,0,0,0
1,0.9046822129946085,-0.8739491753773329,2,1,0,1
1,0.9655148172529033,-1.5770666782606273,3,1,3,1
1,-0.49446768494617316,0.6455030321530028,3,0,2,1
0,1.087180025769493,-0.27748374012042293,3,0,4,1
0,1.6346734640941467,1.3248898750174878,2,1,1,0
1,-0.06863945513810918,0.10975463363144289,3,1,0,1
1,-0.6769654977210577,-0.8439879103491797,1,0,1,1
0,1.513008255577557,-1.4609850708382224,2,0,4,1
0,0.661351795961429,-0.6042977901239549,1,1,3,0
0,1.513008255577557,-0.006243341508957286,0,0,4,1
0,0.2355235661533651,-1.066031619071431,0,1,4,0
1,-1.1027937275291217,0.8452796457915254,3,0,0,1
1,1.2696778385443777,0.09518170849213882,1,1,0,1
0,1.026347421511198,0.8230334587782979,3,1,3,1
1,0.4788539831865445,0.18579728604413853,1,1,2,1
1,0.17469096189507025,-1.4271139966263535,1,1,4,1
0,1.148012630027788,0.7913786400395514,1,1,2,1
1,-1.6502871658537754,-0.26786602768989226,1,1,0,1
0,-0.43363508068787826,1.4764733861508514,0,0,4,1
1,1.452175651319262,-0.08165875180661832,0,0,0,0
1,0.41802137892824964,-0.8326975522785568,2,1,0,1
0,0.7830170044780188,1.6623461329061069,1,1,1,1
0,-1.4677893530788908,-1.4200679768674649,1,0,0,1
1,1.6346734640941467,1.0610509333634306,1,1,3,1
1,1.026347421511198,0.4683489507967283,3,0,0,1
0,-1.2852915403040062,1.6016918203822603,3,1,4,1
1,-1.1027937275291217,0.22907699198152648,2,1,0,1
0,-0.981128519012532,1.6273878390281782,3,1,4,1
0,1.2088452342860827,0.27528382778907595,0,0,3,0
1,-0.3119698721712886,1.2887816372619956,2,1,2,1
1,0.29635617041165996,-0.36590397026980154,0,0,3,1
0,-1.5286219573371855,0.6613931657338794,0,0,3,1
1,0.41802137892824964,-0.8238952545975711,1,1,3,1
0,-1.0419611232708268,1.583689971680767,0,0,3,1
1,0.7830170044780188,-0.08519221572131327,1,1,1,1
0,1.026347421511198,0.3089876374369355,2,1,0,0
1,-1.1027937275291217,-0.7789010868790885,2,1,1,1
0,1.026347421511198,-0.8387608927238913,2,1,2,1
1,-1.5286219573371855,1.703451399511375,2,0,4,1
0,-0.981128519012532,-1.4069377085927404,3,1,3,1
0,0.6005191917031342,1.0460389387436022,1,0,0,1
1,1.026347421511198,0.8536846901329891,0,0,4,0
0,-0.8594633104959423,-0.7393848336319082,1,0,4,1
1,-1.4069567488205958,-0.8293940771393745,0,1,1,1
0,-1.1636263317874165,0.17289700654492676,0,0,1,1
0,-1.6502871658537754,-1.6956154380021682,2,1,0,1
0,-0.7986307062376474,0.8471822802071304,0,1,4,1
0,0.17469096189507025,0.7827017907815726,0,0,2,1
1,0.4788539831865445,1.0521650034004402,3,0,4,1
1,0.17469096189507025,-1.1148728717621257,2,0,4,1
0,0.8438496087363136,-0.011553991416250301,3,1,2,1
0,-1.0419611232708268,0.6517127290918453,0,1,0,1
0,0.7221844002197239,-0.23062875412733772,1,1,4,1
1,-1.6502871658537754,-1.2847300365134977,2,1,2,0
0,-0.007806850879814322,0.7400284188887182,2,0,0,1
0,1.6346734640941467,-1.3385055938424646,0,0,0,1
1,-0.3119698721712886,0.869177570374344,0,0,0,0
0,1.3913430470609673,-1.7096656613789434,3,0,0,1
0,-1.3461241445623011,-1.3279261101688808,0,0,3,1
1,-1.5894545615954805,0.7782274636943258,1,0,2,1
0,1.3305104428026724,-1.499455920560345,0,1,1,1
1,-0.6161328934627629,-0.538834621384843,1,0,4,1
0,0.41802137892824964,-1.5334524431952208,1,0,4,1
1,1.3305104428026724,1.6551328485832089,0,1,1,1
1,-1.2852915403040062,1.094608386517782,3,0,3,0
0,1.6955060683524414,1.1633123061845727,1,1,0,1
1,1.5738408598358518,-0.838990881499404,0,1,2,0
0,1.026347421511198,1.6967608169510058,1,1,1,1
0,0.053025753378480533,-1.4165554210232711,1,0,4,1
1,-0.3119698721712886,0.3139219420752078,0,0,2,1
0,0.9655148172529033,-0.7726704818697447,2,0,0,1
0,-0.6161328934627629,0.5125067956951647,0,0,2,0
0,-1.0419611232708268,-0.2878750511594963,0,1,0,1
1,0.4788539831865445,0.021940737526597767,2,1,4,0
1,-1.3461241445623011,-0.7607528816840873,0,1,3,1
0,-0.43363508068787826,0.8471195559956269,3,0,2,1
0,-0.007806850879814322,-1.021915590313997,0,0,4,1
0,-1.1027937275291217,0.010566747173970208,1,0,0,1
0,-0.7377981019793526,0.3947525426326676,3,1,1,1
1,0.41802137892824964,0.39684334968278295,2,0,3,0
1,-0.43363508068787826,1.6381554953362722,2,0,3,0
1,0.2355235661533651,-1.702013307575521,2,1,1,1
0,-0.007806850879814322,1.0756238585027347,2,1,0,1
0,-1.3461241445623011,0.5536747865119361,0,0,4,1
1,1.5738408598358518,-0.154711550137649,1,1,2,1
1,0.661351795961429,1.59226228058624,2,1,4,1
1,-0.8594633104959423,-1.394769211561069,2,0,2,1
0,-0.7986307062376474,1.4240568534044593,1,1,1,1
0,1.5738408598358518,1.329949628078767,3,1,4,1
0,-1.2852915403040062,-1.5522278905052567,3,0,2,1
0,-0.1903046636546989,0.8712056532129558,1,1,2,1
1,1.026347421511198,0.9774395594293173,1,1,1,1
0,-0.6769654977210577,0.802083572136142,0,1,3,1
1,-1.1027937275291217,1.3602454222349385,3,0,4,1
0,-1.1636263317874165,0.6828448460680631,1,1,2,1
1,0.9046822129946085,0.9738433713031188,2,1,3,0
1,0.4788539831865445,1.3979008572075162,3,0,4,1
1,0.3571887746699548,-0.5491423001419117,0,0,3,1
0,-1.6502871658537754,0.9761641671287469,1,0,3,0
1,-0.9202959147542371,1.2160842761294846,1,1,1,0
0,0.2355235661533651,1.1144292373528757,0,1,2,0
0,-0.3119698721712886,-1.0374711947668551,2,0,2,0
0,-0.9202959147542371,0.7649717469965944,3,0,0,1
0,0.053025753378480533,0.8527020108194349,0,0,0,1
1,-1.1027937275291217,0.6231313967167684,1,0,1,1
0,-1.2852915403040062,1.3777245691739028,3,0,1,1
0,-0.007806850879814322,1.2649882530316827,2,1,1,0
0,-1.5894545615954805,-1.0515632342846326,1,1,3,1
0,1.2088452342860827,1.2543460451465955,0,0,2,0
0,0.41802137892824964,-1.7276675100804366,3,1,0,1
0,-0.007806850879814322,-0.8409144239855102,0,0,0,1
0,-0.555300289204468,-1.0255535945811975,0,0,4,0
1,0.17469096189507025,0.8354946687969855,0,0,3,1
1,-0.981128519012532,0.21157693697206092,2,1,3,1
1,1.5738408598358518,-0.37313816266320066,1,1,2,0
0,0.661351795961429,-1.6545728956084036,3,0,2,1
0,1.452175651319262,1.5133343144443852,0,0,0,0
1,-1.5286219573371855,0.9667973515442301,1,1,4,1
0,-0.3728024764295834,-0.21967292518473322,3,0,1,1
1,0.41802137892824964,-0.26918323613146494,2,0,3,1
0,-1.4069567488205958,-0.362705035483125,0,1,4,1
0,-0.7377981019793526,-1.0505387388300762,1,0,1,0
1,-0.555300289204468,-1.7141399884661903,1,1,0,1
0,0.6005191917031342,1.3983399266880403,0,1,1,0
0,0.5396865874448393,0.1147516624812186,0,1,4,0
1,-1.1636263317874165,1.0110388287246712,1,0,4,0
1,0.053025753378480533,0.8464295896690888,2,0,1,1
1,-0.981128519012532,0.3596060761202284,2,0,0,0
1,0.17469096189507025,1.1454149978355852,3,1,3,1
0,-0.49446768494617316,-0.799098282983203,0,0,0,1
1,0.29635617041165996,-0.6743398263028194,0,0,2,0
1,-0.8594633104959423,1.4797977693605349,0,1,1,1
0,0.3571887746699548,0.07705441136763866,1,0,1,1
1,-0.007806850879814322,-1.621538144216581,3,0,3,0
0,1.2696778385443777,0.5191764701850327,2,0,1,0
0,-0.7986307062376474,0.7175104269589757,3,1,3,1
1,-1.5286219573371855,-0.2073371635890526,1,0,2,1
1,0.6005191917031342,-1.2089382809468159,2,1,2,1
1,-0.12947205939640402,-0.3511637805664882,2,1,4,1
1,-0.1903046636546989,1.356774682531747,0,0,0,1
0,1.452175651319262,0.026916858305872322,1,1,3,1
1,0.11385835763677538,-1.7083693610078718,3,1,3,1
1,1.3305104428026724,0.3569089350255796,2,0,3,1
0,1.2696778385443777,-0.1959422651659239,3,0,3,1
1,-1.1636263317874165,0.6317664298337448,0,1,4,0
0,0.29635617041165996,-1.405536867869163,2,1,0,1
1,0.5396865874448393,1.6906138442236667,1,0,3,1
0,-1.0419611232708268,0.7887024070154037,1,1,2,0
1,0.7221844002197239,0.03672274337091336,3,0,3,0
1,-1.7111197701120702,-0.20470274670590727,3,1,4,1
0,-0.6161328934627629,1.057851998576754,3,0,2,1
1,0.3571887746699548,-1.1390426012614594,1,1,0,1
0,-0.7986307062376474,-0.9588568496825176,0,1,4,0
0,0.17469096189507025,0.9689926989468512,3,1,1,0
1,0.7830170044780188,1.164984951824665,3,1,1,0
0,0.7830170044780188,-1.6643787806734447,0,1,4,1
0,0.41802137892824964,0.2565920127610446,0,1,2,1
0,-1.2244589360457114,0.855566416478093,1,1,4,1
1,1.6346734640941467,0.25742833558109074,1,1,2,1
0,-0.6161328934627629,1.0918276131411286,3,1,2,1
1,-0.6161328934627629,-1.0380984368818897,1,1,4,1
0,1.6346734640941467,0.5956791001487537,3,0,2,1
0,0.9046822129946085,1.6163901939445713,3,1,4,1
1,0.5396865874448393,1.2765504160188206,0,0,3,0
0,0.4788539831865445,-0.1898580166500882,1,0,4,1
0,-0.06863945513810918,1.670123935132536,3,1,1,1
1,-0.3119698721712886,1.413101024461855,0,1,3,1
1,0.7221844002197239,0.0125530138715798,0,1,0,1
0,1.148012630027788,0.22079739606306964,3,1,4,1
0,-0.555300289204468,1.196012528448377,2,1,0,1
1,-1.4069567488205958,-0.9908043814082803,2,1,3,0
0,0.9046822129946085,1.3662251303982684,0,0,4,1
0,1.087180025769493,0.3729036089589621,1,0,3,1
1,0.3571887746699548,1.348474178542789,2,1,4,1
1,-0.981128519012532,-0.050735715535412146,0,1,1,1
0,-0.6161328934627629,1.4899172754830932,0,0,3,1
0,1.513008255577557,-1.6095160036784175,2,0,2,0
0,-1.3461241445623011,-0.9819602675862923,2,1,1,0
0,0.661351795961429,-1.3051572213931246,0,0,1,0
0,0.11385835763677538,1.243641113050005,3,0,0,1
1,-1.1636263317874165,0.26298988233439763,2,1,2,1
1,-1.4069567488205958,-0.12633929846758357,2,0,3,1
1,0.4788539831865445,-0.5025173029243392,3,0,1,1
0,-1.1636263317874165,1.3361802330881107,1,1,2,1
0,-1.3461241445623011,1.7011306036857468,3,1,1,0
1,-0.8594633104959423,-1.264637380761889,0,1,3,1
1,0.5396865874448393,0.6781405302053035,1,0,2,1
0,1.5738408598358518,1.3623989534965573,3,1,0,1
0,0.7830170044780188,-0.8850931769544477,3,0,4,1
0,0.9655148172529033,-1.6987934647183436,0,0,0,0
1,-0.6161328934627629,1.2834291712137003,3,0,2,1
0,-1.3461241445623011,1.1409197626778373,1,0,2,0
1,0.29635617041165996,1.687394001366489,0,1,0,1
1,0.41802137892824964,1.3885131335524983,3,0,4,1
1,1.087180025769493,0.9043031288162819,0,0,3,1
0,0.9655148172529033,0.9147989802078611,3,1,3,1
0,-1.2852915403040062,-1.1277940593318387,0,1,1,1
0,-0.3119698721712886,0.4099318018165051,0,1,1,0
1,-0.43363508068787826,-0.5115495893808375,1,1,1,1
0,0.9046822129946085,1.1856421254798049,3,0,2,0
0,0.29635617041165996,1.6264678839261273,3,1,4,1
1,-0.6769654977210577,1.3076825329950383,3,1,3,1
1,-1.6502871658537754,-1.5356686986683432,3,1,3,1
1,0.6005191917031342,-1.560695659058224,0,0,4,1
0,-1.2244589360457114,-0.7770402686044859,0,1,1,1
0,0.29635617041165996,0.28807956693578196,1,0,3,1
0,-0.7377981019793526,1.5975311143525308,0,0,4,1
0,-0.007806850879814322,1.1041006505253057,0,1,3,1
1,0.3571887746699548,-1.5100144961634276,1,1,0,0
0,-1.4069567488205958,1.3259143704720444,2,0,3,0
0,-0.981128519012532,0.5871695154547841,3,0,4,1
0,-0.49446768494617316,-1.3222391149925672,1,0,4,1
0,-1.6502871658537754,0.24151729392971288,0,0,3,1
0,-0.007806850879814322,1.534702362496564,1,1,2,1
0,0.9046822129946085,-1.0551176062698289,0,0,3,1
0,-0.7377981019793526,0.937526052842615,2,1,3,1
1,-0.43363508068787826,-0.1169097586715633,1,0,4,1
0,0.11385835763677538,-0.8585608354884838,0,1,1,1
1,1.026347421511198,0.13837778214752217,3,0,1,1
1,1.452175651319262,-1.702013307575521,1,1,0,1
0,0.5396865874448393,-0.026503261824575124,0,1,3,0
0,-0.49446768494617316,1.1974551853129567,1,1,3,1
0,0.11385835763677538,1.4925516923662385,1,0,3,1
1,0.9046822129946085,-0.40575475264500027,1,1,4,1
1,-1.7111197701120702,0.9394077791877189,2,1,2,1
